Filename = 489.out.txt, no_of_character_errs = 13, ground_truth_length = 92, output_length = 91, Percentage Character Errors = 14.1304347826%
Filename = 49.out.txt, no_of_character_errs = 20, ground_truth_length = 50, output_length = 51, Percentage Character Errors = 40.0%
Filename = 490.out.txt, no_of_character_errs = 18, ground_truth_length = 30, output_length = 18, Percentage Character Errors = 60.0%
Filename = 491.out.txt, no_of_character_errs = 9, ground_truth_length = 34, output_length = 32, Percentage Character Errors = 26.4705882353%
Filename = 492.out.txt, no_of_character_errs = 19, ground_truth_length = 40, output_length = 37, Percentage Character Errors = 47.5%
Filename = 493.out.txt, no_of_character_errs = 9, ground_truth_length = 19, output_length = 21, Percentage Character Errors = 47.3684210526%
Filename = 494.out.txt, no_of_character_errs = 5, ground_truth_length = 10, output_length = 9, Percentage Character Errors = 50.0%
Filename = 495.out.txt, no_of_character_errs = 5, ground_truth_length = 39, output_length = 39, Percentage Character Errors = 12.8205128205%
Filename = 496.out.txt, no_of_character_errs = 21, ground_truth_length = 36, output_length = 33, Percentage Character Errors = 58.3333333333%
Filename = 497.out.txt, no_of_character_errs = 11, ground_truth_length = 41, output_length = 43, Percentage Character Errors = 26.8292682927%
Filename = 498.out.txt, no_of_character_errs = 15, ground_truth_length = 36, output_length = 28, Percentage Character Errors = 41.6666666667%
Filename = 499.out.txt, no_of_character_errs = 38, ground_truth_length = 72, output_length = 63, Percentage Character Errors = 52.7777777778%
Filename = 5.out.txt, no_of_character_errs = 10, ground_truth_length = 38, output_length = 38, Percentage Character Errors = 26.3157894737%
Filename = 50.out.txt, no_of_character_errs = 10, ground_truth_length = 39, output_length = 32, Percentage Character Errors = 25.641025641%
Filename = 500.out.txt, no_of_character_errs = 37, ground_truth_length = 83, output_length = 72, Percentage Character Errors = 44.578313253%
Filename = 501.out.txt, no_of_character_errs = 20, ground_truth_length = 36, output_length = 29, Percentage Character Errors = 55.5555555556%
Filename = 502.out.txt, no_of_character_errs = 3, ground_truth_length = 2, output_length = 3, Percentage Character Errors = 150.0%
Filename = 503.out.txt, no_of_character_errs = 17, ground_truth_length = 42, output_length = 40, Percentage Character Errors = 40.4761904762%
Filename = 504.out.txt, no_of_character_errs = 20, ground_truth_length = 70, output_length = 72, Percentage Character Errors = 28.5714285714%
Filename = 505.out.txt, no_of_character_errs = 16, ground_truth_length = 72, output_length = 65, Percentage Character Errors = 22.2222222222%
Filename = 506.out.txt, no_of_character_errs = 22, ground_truth_length = 54, output_length = 47, Percentage Character Errors = 40.7407407407%
Filename = 507.out.txt, no_of_character_errs = 11, ground_truth_length = 36, output_length = 31, Percentage Character Errors = 30.5555555556%
Filename = 508.out.txt, no_of_character_errs = 15, ground_truth_length = 29, output_length = 24, Percentage Character Errors = 51.724137931%
Filename = 509.out.txt, no_of_character_errs = 18, ground_truth_length = 32, output_length = 30, Percentage Character Errors = 56.25%
Filename = 51.out.txt, no_of_character_errs = 40, ground_truth_length = 40, output_length = 30, Percentage Character Errors = 100.0%
Filename = 510.out.txt, no_of_character_errs = 24, ground_truth_length = 60, output_length = 54, Percentage Character Errors = 40.0%
Filename = 511.out.txt, no_of_character_errs = 15, ground_truth_length = 55, output_length = 53, Percentage Character Errors = 27.2727272727%
Filename = 512.out.txt, no_of_character_errs = 16, ground_truth_length = 36, output_length = 37, Percentage Character Errors = 44.4444444444%
Filename = 513.out.txt, no_of_character_errs = 19, ground_truth_length = 39, output_length = 32, Percentage Character Errors = 48.7179487179%
Filename = 514.out.txt, no_of_character_errs = 5, ground_truth_length = 23, output_length = 21, Percentage Character Errors = 21.7391304348%
Filename = 515.out.txt, no_of_character_errs = 16, ground_truth_length = 14, output_length = 24, Percentage Character Errors = 114.285714286%
Filename = 516.out.txt, no_of_character_errs = 9, ground_truth_length = 27, output_length = 26, Percentage Character Errors = 33.3333333333%
Filename = 517.out.txt, no_of_character_errs = 19, ground_truth_length = 41, output_length = 35, Percentage Character Errors = 46.3414634146%
Filename = 518.out.txt, no_of_character_errs = 12, ground_truth_length = 53, output_length = 51, Percentage Character Errors = 22.641509434%
Filename = 519.out.txt, no_of_character_errs = 21, ground_truth_length = 71, output_length = 70, Percentage Character Errors = 29.5774647887%
Filename = 52.out.txt, no_of_character_errs = 19, ground_truth_length = 37, output_length = 39, Percentage Character Errors = 51.3513513514%
Filename = 520.out.txt, no_of_character_errs = 17, ground_truth_length = 58, output_length = 60, Percentage Character Errors = 29.3103448276%
Filename = 521.out.txt, no_of_character_errs = 14, ground_truth_length = 73, output_length = 66, Percentage Character Errors = 19.1780821918%
Filename = 522.out.txt, no_of_character_errs = 12, ground_truth_length = 31, output_length = 30, Percentage Character Errors = 38.7096774194%
Filename = 523.out.txt, no_of_character_errs = 9, ground_truth_length = 27, output_length = 27, Percentage Character Errors = 33.3333333333%
Filename = 524.out.txt, no_of_character_errs = 17, ground_truth_length = 41, output_length = 34, Percentage Character Errors = 41.4634146341%
Filename = 525.out.txt, no_of_character_errs = 6, ground_truth_length = 40, output_length = 38, Percentage Character Errors = 15.0%
Filename = 526.out.txt, no_of_character_errs = 10, ground_truth_length = 21, output_length = 20, Percentage Character Errors = 47.619047619%
Filename = 527.out.txt, no_of_character_errs = 19, ground_truth_length = 50, output_length = 41, Percentage Character Errors = 38.0%
Filename = 528.out.txt, no_of_character_errs = 32, ground_truth_length = 86, output_length = 76, Percentage Character Errors = 37.2093023256%
Filename = 529.out.txt, no_of_character_errs = 21, ground_truth_length = 37, output_length = 34, Percentage Character Errors = 56.7567567568%
Filename = 53.out.txt, no_of_character_errs = 17, ground_truth_length = 39, output_length = 32, Percentage Character Errors = 43.5897435897%
Filename = 530.out.txt, no_of_character_errs = 15, ground_truth_length = 83, output_length = 83, Percentage Character Errors = 18.0722891566%
Filename = 531.out.txt, no_of_character_errs = 30, ground_truth_length = 79, output_length = 70, Percentage Character Errors = 37.9746835443%
Filename = 532.out.txt, no_of_character_errs = 81, ground_truth_length = 81, output_length = 70, Percentage Character Errors = 100.0%
Filename = 533.out.txt, no_of_character_errs = 2, ground_truth_length = 3, output_length = 2, Percentage Character Errors = 66.6666666667%
Filename = 534.out.txt, no_of_character_errs = 4, ground_truth_length = 6, output_length = 4, Percentage Character Errors = 66.6666666667%
Filename = 535.out.txt, no_of_character_errs = 14, ground_truth_length = 30, output_length = 27, Percentage Character Errors = 46.6666666667%
Filename = 536.out.txt, no_of_character_errs = 7, ground_truth_length = 30, output_length = 28, Percentage Character Errors = 23.3333333333%
Filename = 537.out.txt, no_of_character_errs = 18, ground_truth_length = 45, output_length = 36, Percentage Character Errors = 40.0%
Filename = 538.out.txt, no_of_character_errs = 10, ground_truth_length = 41, output_length = 39, Percentage Character Errors = 24.3902439024%
Filename = 539.out.txt, no_of_character_errs = 11, ground_truth_length = 41, output_length = 35, Percentage Character Errors = 26.8292682927%
Filename = 54.out.txt, no_of_character_errs = 26, ground_truth_length = 59, output_length = 48, Percentage Character Errors = 44.0677966102%
Filename = 540.out.txt, no_of_character_errs = 23, ground_truth_length = 40, output_length = 43, Percentage Character Errors = 57.5%
Filename = 541.out.txt, no_of_character_errs = 4, ground_truth_length = 15, output_length = 15, Percentage Character Errors = 26.6666666667%
Filename = 542.out.txt, no_of_character_errs = 39, ground_truth_length = 39, output_length = 15, Percentage Character Errors = 100.0%
Filename = 543.out.txt, no_of_character_errs = 40, ground_truth_length = 40, output_length = 15, Percentage Character Errors = 100.0%
Filename = 544.out.txt, no_of_character_errs = 12, ground_truth_length = 19, output_length = 22, Percentage Character Errors = 63.1578947368%
Filename = 545.out.txt, no_of_character_errs = 20, ground_truth_length = 35, output_length = 20, Percentage Character Errors = 57.1428571429%
Filename = 546.out.txt, no_of_character_errs = 21, ground_truth_length = 31, output_length = 20, Percentage Character Errors = 67.7419354839%
Filename = 547.out.txt, no_of_character_errs = 20, ground_truth_length = 91, output_length = 93, Percentage Character Errors = 21.978021978%
Filename = 548.out.txt, no_of_character_errs = 20, ground_truth_length = 53, output_length = 43, Percentage Character Errors = 37.7358490566%
Filename = 549.out.txt, no_of_character_errs = 12, ground_truth_length = 41, output_length = 38, Percentage Character Errors = 29.2682926829%
Filename = 55.out.txt, no_of_character_errs = 31, ground_truth_length = 57, output_length = 49, Percentage Character Errors = 54.3859649123%
Filename = 550.out.txt, no_of_character_errs = 19, ground_truth_length = 41, output_length = 36, Percentage Character Errors = 46.3414634146%
Filename = 551.out.txt, no_of_character_errs = 16, ground_truth_length = 41, output_length = 30, Percentage Character Errors = 39.0243902439%
Filename = 552.out.txt, no_of_character_errs = 12, ground_truth_length = 38, output_length = 35, Percentage Character Errors = 31.5789473684%
Filename = 553.out.txt, no_of_character_errs = 99, ground_truth_length = 99, output_length = 35, Percentage Character Errors = 100.0%
Filename = 554.out.txt, no_of_character_errs = 36, ground_truth_length = 100, output_length = 88, Percentage Character Errors = 36.0%
Filename = 555.out.txt, no_of_character_errs = 16, ground_truth_length = 85, output_length = 84, Percentage Character Errors = 18.8235294118%
Filename = 556.out.txt, no_of_character_errs = 9, ground_truth_length = 9, output_length = 11, Percentage Character Errors = 100.0%
Filename = 557.out.txt, no_of_character_errs = 14, ground_truth_length = 41, output_length = 35, Percentage Character Errors = 34.1463414634%
Filename = 558.out.txt, no_of_character_errs = 34, ground_truth_length = 75, output_length = 67, Percentage Character Errors = 45.3333333333%
Filename = 559.out.txt, no_of_character_errs = 18, ground_truth_length = 39, output_length = 34, Percentage Character Errors = 46.1538461538%
Filename = 56.out.txt, no_of_character_errs = 18, ground_truth_length = 36, output_length = 33, Percentage Character Errors = 50.0%
Filename = 560.out.txt, no_of_character_errs = 39, ground_truth_length = 39, output_length = 33, Percentage Character Errors = 100.0%
Filename = 561.out.txt, no_of_character_errs = 13, ground_truth_length = 39, output_length = 38, Percentage Character Errors = 33.3333333333%
Filename = 562.out.txt, no_of_character_errs = 22, ground_truth_length = 41, output_length = 34, Percentage Character Errors = 53.6585365854%
Filename = 563.out.txt, no_of_character_errs = 17, ground_truth_length = 40, output_length = 39, Percentage Character Errors = 42.5%
Filename = 564.out.txt, no_of_character_errs = 17, ground_truth_length = 39, output_length = 30, Percentage Character Errors = 43.5897435897%
Filename = 565.out.txt, no_of_character_errs = 13, ground_truth_length = 31, output_length = 33, Percentage Character Errors = 41.935483871%
Filename = 566.out.txt, no_of_character_errs = 13, ground_truth_length = 40, output_length = 38, Percentage Character Errors = 32.5%
Filename = 567.out.txt, no_of_character_errs = 10, ground_truth_length = 9, output_length = 12, Percentage Character Errors = 111.111111111%
Filename = 568.out.txt, no_of_character_errs = 10, ground_truth_length = 38, output_length = 38, Percentage Character Errors = 26.3157894737%
Filename = 569.out.txt, no_of_character_errs = 22, ground_truth_length = 41, output_length = 35, Percentage Character Errors = 53.6585365854%
Filename = 57.out.txt, no_of_character_errs = 17, ground_truth_length = 22, output_length = 23, Percentage Character Errors = 77.2727272727%
Filename = 570.out.txt, no_of_character_errs = 10, ground_truth_length = 40, output_length = 40, Percentage Character Errors = 25.0%
Filename = 571.out.txt, no_of_character_errs = 16, ground_truth_length = 39, output_length = 34, Percentage Character Errors = 41.0256410256%
Filename = 572.out.txt, no_of_character_errs = 10, ground_truth_length = 37, output_length = 35, Percentage Character Errors = 27.027027027%
Filename = 573.out.txt, no_of_character_errs = 4, ground_truth_length = 17, output_length = 14, Percentage Character Errors = 23.5294117647%
Filename = 574.out.txt, no_of_character_errs = 10, ground_truth_length = 41, output_length = 38, Percentage Character Errors = 24.3902439024%
Filename = 575.out.txt, no_of_character_errs = 15, ground_truth_length = 39, output_length = 30, Percentage Character Errors = 38.4615384615%
Filename = 576.out.txt, no_of_character_errs = 34, ground_truth_length = 71, output_length = 50, Percentage Character Errors = 47.8873239437%
Filename = 577.out.txt, no_of_character_errs = 7, ground_truth_length = 37, output_length = 33, Percentage Character Errors = 18.9189189189%
Filename = 578.out.txt, no_of_character_errs = 7, ground_truth_length = 9, output_length = 9, Percentage Character Errors = 77.7777777778%
Filename = 579.out.txt, no_of_character_errs = 19, ground_truth_length = 52, output_length = 53, Percentage Character Errors = 36.5384615385%
Filename = 58.out.txt, no_of_character_errs = 19, ground_truth_length = 38, output_length = 36, Percentage Character Errors = 50.0%
Filename = 580.out.txt, no_of_character_errs = 17, ground_truth_length = 37, output_length = 35, Percentage Character Errors = 45.9459459459%
Filename = 581.out.txt, no_of_character_errs = 16, ground_truth_length = 31, output_length = 27, Percentage Character Errors = 51.6129032258%
Filename = 582.out.txt, no_of_character_errs = 13, ground_truth_length = 37, output_length = 37, Percentage Character Errors = 35.1351351351%
Filename = 583.out.txt, no_of_character_errs = 18, ground_truth_length = 40, output_length = 31, Percentage Character Errors = 45.0%
Filename = 584.out.txt, no_of_character_errs = 13, ground_truth_length = 78, output_length = 77, Percentage Character Errors = 16.6666666667%
Filename = 585.out.txt, no_of_character_errs = 8, ground_truth_length = 36, output_length = 35, Percentage Character Errors = 22.2222222222%
Filename = 586.out.txt, no_of_character_errs = 8, ground_truth_length = 39, output_length = 36, Percentage Character Errors = 20.5128205128%
Filename = 587.out.txt, no_of_character_errs = 8, ground_truth_length = 11, output_length = 10, Percentage Character Errors = 72.7272727273%
Filename = 588.out.txt, no_of_character_errs = 35, ground_truth_length = 84, output_length = 68, Percentage Character Errors = 41.6666666667%
Filename = 589.out.txt, no_of_character_errs = 30, ground_truth_length = 103, output_length = 98, Percentage Character Errors = 29.1262135922%
Filename = 59.out.txt, no_of_character_errs = 4, ground_truth_length = 13, output_length = 11, Percentage Character Errors = 30.7692307692%
Filename = 590.out.txt, no_of_character_errs = 20, ground_truth_length = 37, output_length = 27, Percentage Character Errors = 54.0540540541%
Filename = 591.out.txt, no_of_character_errs = 13, ground_truth_length = 38, output_length = 41, Percentage Character Errors = 34.2105263158%
Filename = 592.out.txt, no_of_character_errs = 16, ground_truth_length = 55, output_length = 53, Percentage Character Errors = 29.0909090909%
Filename = 593.out.txt, no_of_character_errs = 10, ground_truth_length = 41, output_length = 39, Percentage Character Errors = 24.3902439024%
Filename = 594.out.txt, no_of_character_errs = 27, ground_truth_length = 59, output_length = 51, Percentage Character Errors = 45.7627118644%
Filename = 595.out.txt, no_of_character_errs = 12, ground_truth_length = 18, output_length = 19, Percentage Character Errors = 66.6666666667%
Filename = 596.out.txt, no_of_character_errs = 7, ground_truth_length = 10, output_length = 9, Percentage Character Errors = 70.0%
Filename = 597.out.txt, no_of_character_errs = 4, ground_truth_length = 12, output_length = 14, Percentage Character Errors = 33.3333333333%
Filename = 598.out.txt, no_of_character_errs = 6, ground_truth_length = 21, output_length = 18, Percentage Character Errors = 28.5714285714%
Filename = 599.out.txt, no_of_character_errs = 2, ground_truth_length = 9, output_length = 10, Percentage Character Errors = 22.2222222222%
Filename = 6.out.txt, no_of_character_errs = 13, ground_truth_length = 35, output_length = 37, Percentage Character Errors = 37.1428571429%
Filename = 60.out.txt, no_of_character_errs = 21, ground_truth_length = 40, output_length = 35, Percentage Character Errors = 52.5%
Filename = 600.out.txt, no_of_character_errs = 14, ground_truth_length = 22, output_length = 18, Percentage Character Errors = 63.6363636364%
Filename = 601.out.txt, no_of_character_errs = 19, ground_truth_length = 37, output_length = 34, Percentage Character Errors = 51.3513513514%
Filename = 602.out.txt, no_of_character_errs = 37, ground_truth_length = 82, output_length = 71, Percentage Character Errors = 45.1219512195%
Filename = 603.out.txt, no_of_character_errs = 17, ground_truth_length = 39, output_length = 35, Percentage Character Errors = 43.5897435897%
Filename = 604.out.txt, no_of_character_errs = 24, ground_truth_length = 73, output_length = 60, Percentage Character Errors = 32.8767123288%
Filename = 605.out.txt, no_of_character_errs = 6, ground_truth_length = 40, output_length = 39, Percentage Character Errors = 15.0%
Filename = 606.out.txt, no_of_character_errs = 26, ground_truth_length = 63, output_length = 53, Percentage Character Errors = 41.2698412698%
Filename = 607.out.txt, no_of_character_errs = 15, ground_truth_length = 41, output_length = 46, Percentage Character Errors = 36.5853658537%
Filename = 608.out.txt, no_of_character_errs = 13, ground_truth_length = 36, output_length = 35, Percentage Character Errors = 36.1111111111%
Filename = 609.out.txt, no_of_character_errs = 8, ground_truth_length = 11, output_length = 12, Percentage Character Errors = 72.7272727273%
Filename = 61.out.txt, no_of_character_errs = 5, ground_truth_length = 38, output_length = 35, Percentage Character Errors = 13.1578947368%
Filename = 610.out.txt, no_of_character_errs = 16, ground_truth_length = 39, output_length = 30, Percentage Character Errors = 41.0256410256%
Filename = 611.out.txt, no_of_character_errs = 11, ground_truth_length = 44, output_length = 45, Percentage Character Errors = 25.0%
Filename = 612.out.txt, no_of_character_errs = 32, ground_truth_length = 62, output_length = 47, Percentage Character Errors = 51.6129032258%
Filename = 613.out.txt, no_of_character_errs = 8, ground_truth_length = 28, output_length = 26, Percentage Character Errors = 28.5714285714%
Filename = 614.out.txt, no_of_character_errs = 24, ground_truth_length = 54, output_length = 49, Percentage Character Errors = 44.4444444444%
Filename = 615.out.txt, no_of_character_errs = 10, ground_truth_length = 39, output_length = 39, Percentage Character Errors = 25.641025641%
Filename = 616.out.txt, no_of_character_errs = 21, ground_truth_length = 40, output_length = 40, Percentage Character Errors = 52.5%
Filename = 617.out.txt, no_of_character_errs = 37, ground_truth_length = 104, output_length = 87, Percentage Character Errors = 35.5769230769%
Filename = 618.out.txt, no_of_character_errs = 13, ground_truth_length = 18, output_length = 20, Percentage Character Errors = 72.2222222222%
Filename = 619.out.txt, no_of_character_errs = 21, ground_truth_length = 70, output_length = 71, Percentage Character Errors = 30.0%
Filename = 62.out.txt, no_of_character_errs = 20, ground_truth_length = 41, output_length = 33, Percentage Character Errors = 48.7804878049%
Filename = 620.out.txt, no_of_character_errs = 22, ground_truth_length = 38, output_length = 27, Percentage Character Errors = 57.8947368421%
Filename = 621.out.txt, no_of_character_errs = 14, ground_truth_length = 38, output_length = 29, Percentage Character Errors = 36.8421052632%
Filename = 622.out.txt, no_of_character_errs = 33, ground_truth_length = 67, output_length = 56, Percentage Character Errors = 49.2537313433%
Filename = 623.out.txt, no_of_character_errs = 26, ground_truth_length = 66, output_length = 57, Percentage Character Errors = 39.3939393939%
Filename = 624.out.txt, no_of_character_errs = 14, ground_truth_length = 39, output_length = 36, Percentage Character Errors = 35.8974358974%
Filename = 625.out.txt, no_of_character_errs = 8, ground_truth_length = 21, output_length = 20, Percentage Character Errors = 38.0952380952%
Filename = 626.out.txt, no_of_character_errs = 19, ground_truth_length = 82, output_length = 89, Percentage Character Errors = 23.1707317073%
Filename = 627.out.txt, no_of_character_errs = 33, ground_truth_length = 80, output_length = 70, Percentage Character Errors = 41.25%
Filename = 628.out.txt, no_of_character_errs = 14, ground_truth_length = 38, output_length = 35, Percentage Character Errors = 36.8421052632%
Filename = 629.out.txt, no_of_character_errs = 26, ground_truth_length = 41, output_length = 28, Percentage Character Errors = 63.4146341463%
Filename = 63.out.txt, no_of_character_errs = 19, ground_truth_length = 53, output_length = 41, Percentage Character Errors = 35.8490566038%
Filename = 630.out.txt, no_of_character_errs = 23, ground_truth_length = 40, output_length = 29, Percentage Character Errors = 57.5%
Filename = 631.out.txt, no_of_character_errs = 13, ground_truth_length = 46, output_length = 39, Percentage Character Errors = 28.2608695652%
Filename = 632.out.txt, no_of_character_errs = 31, ground_truth_length = 68, output_length = 52, Percentage Character Errors = 45.5882352941%
Filename = 633.out.txt, no_of_character_errs = 9, ground_truth_length = 24, output_length = 21, Percentage Character Errors = 37.5%
Filename = 634.out.txt, no_of_character_errs = 6, ground_truth_length = 14, output_length = 12, Percentage Character Errors = 42.8571428571%
Filename = 635.out.txt, no_of_character_errs = 8, ground_truth_length = 38, output_length = 36, Percentage Character Errors = 21.0526315789%
Filename = 636.out.txt, no_of_character_errs = 23, ground_truth_length = 68, output_length = 54, Percentage Character Errors = 33.8235294118%
Filename = 637.out.txt, no_of_character_errs = 19, ground_truth_length = 40, output_length = 40, Percentage Character Errors = 47.5%
Filename = 638.out.txt, no_of_character_errs = 17, ground_truth_length = 40, output_length = 40, Percentage Character Errors = 42.5%
Filename = 639.out.txt, no_of_character_errs = 19, ground_truth_length = 38, output_length = 33, Percentage Character Errors = 50.0%
Filename = 64.out.txt, no_of_character_errs = 7, ground_truth_length = 16, output_length = 20, Percentage Character Errors = 43.75%
Filename = 640.out.txt, no_of_character_errs = 24, ground_truth_length = 70, output_length = 57, Percentage Character Errors = 34.2857142857%
Filename = 641.out.txt, no_of_character_errs = 9, ground_truth_length = 50, output_length = 47, Percentage Character Errors = 18.0%
Filename = 642.out.txt, no_of_character_errs = 12, ground_truth_length = 22, output_length = 24, Percentage Character Errors = 54.5454545455%
Filename = 643.out.txt, no_of_character_errs = 11, ground_truth_length = 43, output_length = 48, Percentage Character Errors = 25.5813953488%
Filename = 644.out.txt, no_of_character_errs = 13, ground_truth_length = 64, output_length = 57, Percentage Character Errors = 20.3125%
Filename = 645.out.txt, no_of_character_errs = 8, ground_truth_length = 37, output_length = 39, Percentage Character Errors = 21.6216216216%
Filename = 646.out.txt, no_of_character_errs = 21, ground_truth_length = 36, output_length = 24, Percentage Character Errors = 58.3333333333%
Filename = 647.out.txt, no_of_character_errs = 8, ground_truth_length = 14, output_length = 18, Percentage Character Errors = 57.1428571429%
Filename = 648.out.txt, no_of_character_errs = 12, ground_truth_length = 37, output_length = 37, Percentage Character Errors = 32.4324324324%
Filename = 649.out.txt, no_of_character_errs = 16, ground_truth_length = 51, output_length = 43, Percentage Character Errors = 31.3725490196%
Filename = 65.out.txt, no_of_character_errs = 44, ground_truth_length = 87, output_length = 86, Percentage Character Errors = 50.5747126437%
Filename = 650.out.txt, no_of_character_errs = 7, ground_truth_length = 14, output_length = 12, Percentage Character Errors = 50.0%
Filename = 651.out.txt, no_of_character_errs = 26, ground_truth_length = 71, output_length = 63, Percentage Character Errors = 36.6197183099%
Filename = 652.out.txt, no_of_character_errs = 13, ground_truth_length = 38, output_length = 43, Percentage Character Errors = 34.2105263158%
Filename = 653.out.txt, no_of_character_errs = 18, ground_truth_length = 42, output_length = 34, Percentage Character Errors = 42.8571428571%
Filename = 654.out.txt, no_of_character_errs = 15, ground_truth_length = 41, output_length = 40, Percentage Character Errors = 36.5853658537%
Filename = 655.out.txt, no_of_character_errs = 10, ground_truth_length = 30, output_length = 36, Percentage Character Errors = 33.3333333333%
Filename = 656.out.txt, no_of_character_errs = 7, ground_truth_length = 26, output_length = 28, Percentage Character Errors = 26.9230769231%
Filename = 657.out.txt, no_of_character_errs = 8, ground_truth_length = 15, output_length = 16, Percentage Character Errors = 53.3333333333%
Filename = 658.out.txt, no_of_character_errs = 14, ground_truth_length = 40, output_length = 46, Percentage Character Errors = 35.0%
Filename = 659.out.txt, no_of_character_errs = 2, ground_truth_length = 14, output_length = 13, Percentage Character Errors = 14.2857142857%
Filename = 66.out.txt, no_of_character_errs = 11, ground_truth_length = 65, output_length = 70, Percentage Character Errors = 16.9230769231%
Filename = 660.out.txt, no_of_character_errs = 8, ground_truth_length = 41, output_length = 42, Percentage Character Errors = 19.512195122%
Filename = 661.out.txt, no_of_character_errs = 16, ground_truth_length = 40, output_length = 34, Percentage Character Errors = 40.0%
Filename = 662.out.txt, no_of_character_errs = 17, ground_truth_length = 41, output_length = 33, Percentage Character Errors = 41.4634146341%
Filename = 663.out.txt, no_of_character_errs = 20, ground_truth_length = 39, output_length = 31, Percentage Character Errors = 51.2820512821%
Filename = 664.out.txt, no_of_character_errs = 18, ground_truth_length = 45, output_length = 39, Percentage Character Errors = 40.0%
Filename = 665.out.txt, no_of_character_errs = 10, ground_truth_length = 25, output_length = 23, Percentage Character Errors = 40.0%
Filename = 666.out.txt, no_of_character_errs = 17, ground_truth_length = 34, output_length = 30, Percentage Character Errors = 50.0%
Filename = 667.out.txt, no_of_character_errs = 19, ground_truth_length = 42, output_length = 40, Percentage Character Errors = 45.2380952381%
Filename = 668.out.txt, no_of_character_errs = 12, ground_truth_length = 37, output_length = 33, Percentage Character Errors = 32.4324324324%
Filename = 669.out.txt, no_of_character_errs = 18, ground_truth_length = 37, output_length = 36, Percentage Character Errors = 48.6486486486%
Filename = 67.out.txt, no_of_character_errs = 6, ground_truth_length = 39, output_length = 39, Percentage Character Errors = 15.3846153846%
Filename = 670.out.txt, no_of_character_errs = 22, ground_truth_length = 57, output_length = 55, Percentage Character Errors = 38.5964912281%
Filename = 671.out.txt, no_of_character_errs = 9, ground_truth_length = 14, output_length = 12, Percentage Character Errors = 64.2857142857%
Filename = 672.out.txt, no_of_character_errs = 16, ground_truth_length = 69, output_length = 66, Percentage Character Errors = 23.1884057971%
Filename = 673.out.txt, no_of_character_errs = 16, ground_truth_length = 37, output_length = 33, Percentage Character Errors = 43.2432432432%
Filename = 674.out.txt, no_of_character_errs = 10, ground_truth_length = 37, output_length = 33, Percentage Character Errors = 27.027027027%
Filename = 675.out.txt, no_of_character_errs = 21, ground_truth_length = 71, output_length = 77, Percentage Character Errors = 29.5774647887%
Filename = 676.out.txt, no_of_character_errs = 15, ground_truth_length = 41, output_length = 38, Percentage Character Errors = 36.5853658537%
Filename = 677.out.txt, no_of_character_errs = 29, ground_truth_length = 68, output_length = 58, Percentage Character Errors = 42.6470588235%
Filename = 678.out.txt, no_of_character_errs = 18, ground_truth_length = 42, output_length = 35, Percentage Character Errors = 42.8571428571%
Filename = 679.out.txt, no_of_character_errs = 14, ground_truth_length = 39, output_length = 35, Percentage Character Errors = 35.8974358974%
Filename = 68.out.txt, no_of_character_errs = 6, ground_truth_length = 54, output_length = 55, Percentage Character Errors = 11.1111111111%
Filename = 680.out.txt, no_of_character_errs = 17, ground_truth_length = 40, output_length = 38, Percentage Character Errors = 42.5%
Filename = 681.out.txt, no_of_character_errs = 17, ground_truth_length = 66, output_length = 67, Percentage Character Errors = 25.7575757576%
Filename = 682.out.txt, no_of_character_errs = 11, ground_truth_length = 35, output_length = 36, Percentage Character Errors = 31.4285714286%
Filename = 683.out.txt, no_of_character_errs = 29, ground_truth_length = 55, output_length = 45, Percentage Character Errors = 52.7272727273%
Filename = 684.out.txt, no_of_character_errs = 24, ground_truth_length = 78, output_length = 68, Percentage Character Errors = 30.7692307692%
Filename = 685.out.txt, no_of_character_errs = 15, ground_truth_length = 37, output_length = 36, Percentage Character Errors = 40.5405405405%
Filename = 686.out.txt, no_of_character_errs = 9, ground_truth_length = 35, output_length = 30, Percentage Character Errors = 25.7142857143%
Filename = 687.out.txt, no_of_character_errs = 17, ground_truth_length = 76, output_length = 68, Percentage Character Errors = 22.3684210526%
Filename = 688.out.txt, no_of_character_errs = 13, ground_truth_length = 38, output_length = 45, Percentage Character Errors = 34.2105263158%
Filename = 689.out.txt, no_of_character_errs = 21, ground_truth_length = 40, output_length = 28, Percentage Character Errors = 52.5%
Filename = 69.out.txt, no_of_character_errs = 42, ground_truth_length = 102, output_length = 90, Percentage Character Errors = 41.1764705882%
Filename = 690.out.txt, no_of_character_errs = 31, ground_truth_length = 78, output_length = 74, Percentage Character Errors = 39.7435897436%
Filename = 691.out.txt, no_of_character_errs = 20, ground_truth_length = 41, output_length = 40, Percentage Character Errors = 48.7804878049%
Filename = 692.out.txt, no_of_character_errs = 58, ground_truth_length = 58, output_length = 40, Percentage Character Errors = 100.0%
Filename = 693.out.txt, no_of_character_errs = 38, ground_truth_length = 38, output_length = 40, Percentage Character Errors = 100.0%
Filename = 694.out.txt, no_of_character_errs = 15, ground_truth_length = 74, output_length = 66, Percentage Character Errors = 20.2702702703%
Filename = 695.out.txt, no_of_character_errs = 8, ground_truth_length = 40, output_length = 36, Percentage Character Errors = 20.0%
Filename = 696.out.txt, no_of_character_errs = 10, ground_truth_length = 13, output_length = 12, Percentage Character Errors = 76.9230769231%
Filename = 697.out.txt, no_of_character_errs = 19, ground_truth_length = 42, output_length = 34, Percentage Character Errors = 45.2380952381%
